record_type,time,type,peer_address,prefix,next-hop,communities,as-path,filename,title
rib,1449201601.0,R,202.79.197.169,172.81.128.0/21,202.79.197.169,set(),38880 3491 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201601.0,R,202.79.197.201,172.81.128.0/21,202.79.197.201,"{'4637:32504', '4637:60952', '4637:32314', '4637:32052'}",133165 4637 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201601.0,R,202.79.197.159,172.81.128.0/21,202.79.197.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201601.0,R,202.79.197.159,172.81.129.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '22229:5580', '24482:12011', '3223:202', '22233:10030', '24482:12010', '3223:2'}",24482 3223 203959,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201634.0,R,206.126.236.24,172.81.128.0/21,206.126.236.24,"{'11666:1000', '3257:50002', '3257:8076', '11666:1005', '3257:30006', '3257:51301', '3257:51300'}",11666 3257 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201634.0,R,206.126.236.154,172.81.128.0/21,206.126.236.154,set(),13618 174 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201634.0,R,206.126.236.47,172.81.128.0/21,206.126.236.47,"{'19151:65040', '19151:1000', '19151:61001'}",19151 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201634.0,R,206.126.236.120,172.81.128.0/21,206.126.236.86,set(),41095 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201634.0,R,206.126.236.19,172.81.128.0/21,206.126.236.19,"{'3257:30007', '3257:50002', '3257:51100', '3257:51102', '3257:8065'}",3257 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
rib,1449201634.0,R,206.126.236.76,172.81.128.0/21,206.126.236.76,set(),5769 6453 6461 46664,backconnect_1_2015-12-04 04:00:00_2015-12-04 05:00:00.csv,backconnect_1
