record_type,time,type,peer_address,prefix,next-hop,communities,as-path,filename,title
update,1456041533.0,A,206.126.236.172,146.84.2.0/24,206.126.236.169,set(),11039 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041534.0,A,202.79.197.159,146.84.2.0/24,202.79.197.159,"{'43531:10020', '24482:64691', '24482:1', '24482:12011', '24482:12010'}",24482 43531 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041534.0,A,27.111.228.159,146.84.2.0/24,27.111.228.159,"{'43531:10020', '24482:64691', '24482:1', '24482:12011', '24482:12010'}",24482 43531 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041534.0,A,206.126.236.24,146.84.2.0/24,206.126.236.169,"{'11666:2000', '11666:2003'}",11666 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041534.0,A,206.126.236.37,146.84.2.0/24,206.126.236.37,set(),6939 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041535.0,A,206.126.236.10,146.84.2.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:641', '4589:14901'}",4589 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041535.0,A,202.79.197.159,146.84.2.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041535.0,A,27.111.228.159,146.84.2.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041539.0,A,202.79.197.159,146.84.2.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041539.0,A,27.111.228.159,146.84.2.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041550.0,A,206.126.236.26,146.84.2.0/24,206.126.236.26,set(),16559 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041551.0,A,27.111.228.169,146.84.2.0/24,27.111.228.169,set(),38880 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041554.0,A,206.126.236.47,146.84.2.0/24,206.126.236.47,"{'19151:65040', '19151:1000', '19151:61001'}",19151 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041558.0,A,202.79.197.159,146.84.2.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041558.0,A,27.111.228.159,146.84.2.0/24,27.111.228.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456041558.0,A,206.126.236.10,146.84.2.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:10140', '4589:685', '4589:680'}",4589 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041601.0,R,27.111.228.169,146.84.2.0/24,27.111.228.169,set(),38880 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041601.0,R,27.111.228.159,146.84.2.0/24,27.111.228.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041601.0,R,202.79.197.159,146.84.2.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041632.0,R,206.126.236.47,146.84.2.0/24,206.126.236.47,"{'19151:65040', '19151:1000', '19151:61001'}",19151 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041632.0,R,206.126.236.26,146.84.2.0/24,206.126.236.26,set(),16559 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041632.0,R,206.126.236.10,146.84.2.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:10140', '4589:685', '4589:680'}",4589 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041632.0,R,206.126.236.37,146.84.2.0/24,206.126.236.37,set(),6939 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041632.0,R,206.126.236.24,146.84.2.0/24,206.126.236.169,"{'11666:2000', '11666:2003'}",11666 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
rib,1456041632.0,R,206.126.236.172,146.84.2.0/24,206.126.236.169,set(),11039 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042234.0,A,206.126.236.10,146.84.2.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:641', '4589:14901'}",4589 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042240.0,A,206.126.236.172,146.84.2.0/24,206.126.236.169,set(),11039 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042240.0,A,206.126.236.24,146.84.2.0/24,206.126.236.169,"{'11666:2000', '11666:2003'}",11666 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042243.0,A,206.126.236.10,146.84.2.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:10140', '4589:685', '4589:680'}",4589 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042244.0,A,27.111.228.169,146.84.2.0/24,27.111.228.169,set(),38880 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042246.0,W,206.126.236.37,146.84.2.0/24,,,,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042254.0,W,202.79.197.159,146.84.2.0/24,,,,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042254.0,W,27.111.228.159,146.84.2.0/24,,,,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042254.0,A,202.79.197.159,146.84.2.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042254.0,A,27.111.228.159,146.84.2.0/24,27.111.228.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042256.0,A,206.126.236.26,146.84.2.0/24,206.126.236.26,set(),16559 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042260.0,A,206.126.236.47,146.84.2.0/24,206.126.236.47,"{'19151:65040', '19151:1000', '19151:61001'}",19151 3223 203959 4134 42708 36236 6939,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042823.0,A,206.126.236.37,146.84.2.0/24,206.126.236.37,set(),6939 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
update,1456042824.0,A,206.126.236.172,146.84.2.0/24,206.126.236.169,set(),11039 3223 203959 4134,backconnect_5_2016-02-21 07:45:00_2016-02-21 08:45:00.csv,backconnect_5
