record_type,time,type,peer_address,prefix,next-hop,communities,as-path,filename,title
rib,1455976801.0,R,27.111.228.201,72.20.0.0/19,27.111.228.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,27.111.228.169,72.20.0.0/19,27.111.228.169,set(),38880 3491 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,27.111.228.159,72.20.0.0/19,27.111.228.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,202.79.197.159,72.20.0.0/19,202.79.197.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,202.79.197.201,72.20.0.0/19,202.79.197.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,27.111.228.201,72.20.29.0/24,27.111.228.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,27.111.228.169,72.20.29.0/24,27.111.228.169,set(),38880 3491 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,27.111.228.159,72.20.29.0/24,27.111.228.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 1299 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,202.79.197.159,72.20.29.0/24,202.79.197.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 1299 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976801.0,R,202.79.197.201,72.20.29.0/24,202.79.197.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976814.0,R,206.126.236.10,72.20.0.0/19,206.126.236.10,"{'3257:8081', '4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:51101', '3257:51100', '4589:556', '3257:4000', '3257:50120'}",4589 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976814.0,R,206.126.236.172,72.20.0.0/19,206.126.236.172,{'6461:5997'},11039 6461 1299 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976814.0,R,206.126.236.117,72.20.0.0/19,206.126.236.117,"{'6830:35307', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976814.0,R,206.126.236.104,72.20.0.0/19,206.126.236.104,"{'6830:35307', '6830:23001', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
rib,1455976814.0,R,206.126.236.24,72.20.0.0/19,206.126.236.24,"{'3257:8081', '11666:1000', '3257:50002', '3257:51101', '11666:1005', '3257:51100', '3257:4000', '3257:50120'}",11666 3257 25761,backconnect_3_2016-02-20 13:30:00_2016-02-20 14:30:00.csv,backconnect_3
