record_type,time,type,peer_address,prefix,next-hop,communities,as-path,filename,title
rib,1411934400.0,R,202.79.197.159,186.96.128.0/18,202.79.197.159,"{'24482:20', '8709:0', '24482:6777', '24482:3'}",24482 60937 12389 16509 6461 1273,torg_3_2014-09-28 20:00:00_2014-09-28 21:00:00.csv,torg_3
rib,1411934441.0,R,206.126.236.26,186.96.128.0/18,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 20:00:00_2014-09-28 21:00:00.csv,torg_3
rib,1411934441.0,R,206.126.236.120,186.96.128.0/18,206.126.236.120,set(),41095 60937 12389 16509 6461 1273,torg_3_2014-09-28 20:00:00_2014-09-28 21:00:00.csv,torg_3
rib,1411934441.0,R,206.126.236.37,186.96.128.0/18,206.126.236.37,set(),6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 20:00:00_2014-09-28 21:00:00.csv,torg_3
rib,1411898401.0,R,202.79.197.159,186.96.128.0/18,202.79.197.159,"{'24482:20', '8709:0', '24482:6777', '24482:3'}",24482 60937 12389 16509 6461 1273,torg_3_2014-09-28 10:00:00_2014-09-28 11:00:00.csv,torg_3
rib,1411898440.0,R,206.126.236.26,186.96.128.0/18,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 10:00:00_2014-09-28 11:00:00.csv,torg_3
rib,1411898440.0,R,206.126.236.120,186.96.128.0/18,206.126.236.120,set(),41095 60937 12389 16509 6461 1273,torg_3_2014-09-28 10:00:00_2014-09-28 11:00:00.csv,torg_3
rib,1411898440.0,R,206.126.236.37,186.96.128.0/18,206.126.236.37,set(),6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 10:00:00_2014-09-28 11:00:00.csv,torg_3
rib,1411912800.0,R,202.79.197.159,186.96.128.0/18,202.79.197.159,"{'24482:20', '8709:0', '24482:6777', '24482:3'}",24482 60937 12389 16509 6461 1273,torg_3_2014-09-28 14:00:00_2014-09-28 15:00:00.csv,torg_3
rib,1411912840.0,R,206.126.236.26,186.96.128.0/18,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 14:00:00_2014-09-28 15:00:00.csv,torg_3
rib,1411912840.0,R,206.126.236.120,186.96.128.0/18,206.126.236.120,set(),41095 60937 12389 16509 6461 1273,torg_3_2014-09-28 14:00:00_2014-09-28 15:00:00.csv,torg_3
rib,1411912840.0,R,206.126.236.37,186.96.128.0/18,206.126.236.37,set(),6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 14:00:00_2014-09-28 15:00:00.csv,torg_3
rib,1411941600.0,R,202.79.197.159,186.96.128.0/18,202.79.197.159,"{'24482:20', '8709:0', '24482:6777', '24482:3'}",24482 60937 12389 16509 6461 1273,torg_3_2014-09-28 21:00:00_2014-09-28 22:00:00.csv,torg_3
rib,1411905600.0,R,202.79.197.159,186.96.128.0/18,202.79.197.159,"{'24482:20', '8709:0', '24482:6777', '24482:3'}",24482 60937 12389 16509 6461 1273,torg_3_2014-09-28 12:00:00_2014-09-28 13:00:00.csv,torg_3
rib,1411905640.0,R,206.126.236.26,186.96.128.0/18,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 12:00:00_2014-09-28 13:00:00.csv,torg_3
rib,1411905640.0,R,206.126.236.120,186.96.128.0/18,206.126.236.120,set(),41095 60937 12389 16509 6461 1273,torg_3_2014-09-28 12:00:00_2014-09-28 13:00:00.csv,torg_3
rib,1411905640.0,R,206.126.236.37,186.96.128.0/18,206.126.236.37,set(),6939 60937 12389 16509 6461 1273,torg_3_2014-09-28 12:00:00_2014-09-28 13:00:00.csv,torg_3
