time,type,peer_address,prefix,next-hop,communities,as-path
1300809988.0,A,206.223.115.19,69.171.255.0/24,206.223.115.19,"{'3257:8040', '3257:51100', '3257:51102', '3257:30049', '3257:50002'}",3257 3356 32934 32934 32934 32934 32934
1300809988.0,A,206.223.115.19,69.171.255.0/24,206.223.115.19,"{'3257:30096', '3257:50002', '3257:51202', '3257:8054', '3257:51200'}",3257 4134 9318 32934 32934 32934
1300809999.0,A,206.223.115.19,69.171.255.0/24,206.223.115.19,"{'3257:8040', '3257:51100', '3257:51102', '3257:30049', '3257:50002'}",3257 3356 32934 32934 32934 32934 32934
1300810202.0,A,206.223.115.19,69.171.255.0/24,206.223.115.19,"{'3257:30098', '3257:8068', '3257:51201', '3257:50002', '3257:51200'}",3257 4134 9318 32934 32934 32934
1300810263.0,A,206.223.115.19,69.171.255.0/24,206.223.115.19,"{'3257:8040', '3257:51100', '3257:51102', '3257:30049', '3257:50002'}",3257 3356 32934 32934 32934 32934 32934
