record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1460840700.0,A,206.126.236.26,161.123.201.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460840700.0,A,206.126.236.26,161.123.203.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460840700.0,A,206.126.236.26,161.123.205.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460840700.0,A,206.126.236.26,161.123.207.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460840700.0,A,206.126.236.26,161.123.209.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460840702.0,A,206.126.236.26,161.123.171.0/24,206.126.236.26,set(),16559 6939 5580 60068 203959
update,1460842978.0,A,206.126.236.37,161.123.172.0/24,206.126.236.37,set(),6939 3223 203959 29073
update,1460842978.0,A,206.126.236.37,161.123.172.0/24,206.126.236.37,set(),6939 203959 29073
update,1460842978.0,A,206.126.236.37,161.123.172.0/24,206.126.236.37,set(),6939 3223 203959 29073
update,1460842978.0,A,27.111.228.169,161.123.172.0/24,27.111.228.169,set(),38880 3491 2914 3223 203959 29073
update,1460842978.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'24482:12010', '24482:12011', '24482:2', '24482:65202'}",24482 3223 203959 29073
update,1460842987.0,A,27.111.228.201,161.123.172.0/24,27.111.228.201,"{'4637:32026', '4637:32412', '4637:60952', '4637:32502'}",133165 4637 6762 3223 203959 29073
update,1460843001.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'24482:64602', '2914:410', '2914:2202', '2914:3200', '24482:1', '24482:11013', '24482:11010', '2914:1201', '24482:21200', '24482:11011'}",24482 2914 3223 203959 29073
update,1460843001.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'43531:10020', '24482:1', '24482:64691', '24482:12010', '24482:12011'}",24482 43531 3223 203959 29073
update,1460843008.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'24482:64601', '6453:3000', '24482:1', '24482:91', '24482:11013', '24482:21101', '24482:21100', '6453:86', '24482:11010', '6453:3400', '6453:3402'}",24482 6453 2914 3223 203959 29073
update,1460843008.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'24482:64602', '2914:410', '2914:2202', '2914:3200', '24482:1', '24482:11013', '24482:11010', '2914:1201', '24482:21200', '24482:11011'}",24482 2914 3223 203959 29073
update,1460843009.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'24482:64602', '2914:410', '2914:2210', '2914:3200', '24482:1', '24482:11013', '24482:11011', '24482:11010', '24482:21200', '2914:1210'}",24482 2914 3223 203959 29073
update,1460843011.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'24482:64601', '6453:3000', '24482:1', '24482:91', '24482:11013', '24482:21101', '24482:21100', '6453:86', '24482:11010', '6453:3400', '6453:3402'}",24482 6453 2914 3223 203959 29073
update,1460843017.0,A,27.111.228.201,161.123.172.0/24,27.111.228.201,"{'2914:2000', '2914:420', '2914:3000', '2914:1008'}",133165 2914 1299 3223 203959 29073
update,1460843029.0,A,27.111.228.201,161.123.172.0/24,27.111.228.201,"{'6453:1100', '6453:1000', '6453:86', '6453:1103'}",133165 6453 1299 3223 203959 29073
update,1460843029.0,A,27.111.228.159,161.123.172.0/24,27.111.228.159,"{'24482:64601', '6453:1000', '24482:11010', '24482:1', '24482:11013', '24482:21300', '6453:86', '6453:1103', '6453:1100'}",24482 6453 1299 3223 203959 29073
