record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1456069728.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'2914:3200', '2914:410', '4589:544', '4589:420', '4589:2', '4589:61', '2914:2201', '2914:1203', '4589:13202'}",4589 2914 3223 203959
update,1456069729.0,A,27.111.228.159,161.123.185.0/24,27.111.228.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 1229 3257 25761
update,1456069729.0,A,202.79.197.159,161.123.185.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 1229 3257 25761
update,1456069733.0,A,27.111.228.169,161.123.185.0/24,27.111.228.169,set(),38880 3223 203959 1229 3257 25761
update,1456069735.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:51101', '3257:8114', '3257:51100', '4589:556', '3257:30374'}",4589 3257 1299 3223 203959
update,1456069736.0,A,27.111.228.201,161.123.185.0/24,27.111.228.201,"{'4637:60952', '4637:32502', '4637:32412', '4637:32026'}",133165 4637 6762 3223 203959
update,1456069736.0,A,202.79.197.201,161.123.185.0/24,202.79.197.201,"{'4637:60952', '4637:32502', '4637:32412', '4637:32026'}",133165 4637 6762 3223 203959
update,1456069741.0,A,206.126.236.172,161.123.185.0/24,206.126.236.169,set(),11039 3223 203959 1229 3257 25761
update,1456069741.0,A,206.126.236.24,161.123.185.0/24,206.126.236.169,"{'11666:2000', '11666:2003'}",11666 3223 203959 1229 3257 25761
update,1456069741.0,A,206.126.236.37,161.123.185.0/24,206.126.236.37,set(),6939 6762 3223 203959
update,1456069741.0,A,206.126.236.37,161.123.185.0/24,206.126.236.37,set(),6939 6762 3223 203959
update,1456069746.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:51100', '4589:556', '3257:30058', '3257:51102', '3257:8093'}",4589 3257 1299 3223 203959
update,1456069746.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:51101', '3257:8114', '3257:51100', '4589:556', '3257:30374'}",4589 3257 1299 3223 203959
update,1456069748.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:51100', '4589:556', '3257:30058', '3257:51102', '3257:8093'}",4589 3257 1299 3223 203959
update,1456069750.0,A,206.126.236.120,161.123.185.0/24,206.126.236.120,set(),41095 3223 203959 1229 3257 25761
update,1456069754.0,A,206.126.236.26,161.123.185.0/24,206.126.236.26,set(),16559 6939 6762 3223 203959
update,1456069755.0,A,206.126.236.104,161.123.185.0/24,206.126.236.104,"{'6830:17000', '6830:33109', '6830:17415'}",6830 1299 3223 203959
update,1456069755.0,A,206.126.236.117,161.123.185.0/24,206.126.236.117,"{'6830:17000', '6830:33109', '6830:17415'}",6830 1299 3223 203959
update,1456069755.0,A,206.126.236.117,161.123.185.0/24,206.126.236.117,"{'6830:33302', '6830:17413', '6762:1', '6762:14900', '6830:23001', '6830:17000', '6762:92'}",6830 6762 3223 203959
update,1456069755.0,A,206.126.236.104,161.123.185.0/24,206.126.236.104,"{'6830:33302', '6830:17413', '6762:1', '6762:14900', '6830:23001', '6830:17000', '6762:92'}",6830 6762 3223 203959
update,1456069760.0,A,206.126.236.19,161.123.185.0/24,206.126.236.19,"{'3257:30273', '3257:50002', '3257:8076', '3257:51301', '3257:51300'}",3257 1299 3223 203959
update,1456069761.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'3257:30273', '4589:420', '4589:2', '3257:50002', '4589:61', '3257:8076', '4589:10103', '3257:51301', '4589:556', '3257:51300'}",4589 3257 1299 3223 203959
update,1456069766.0,A,27.111.228.201,161.123.185.0/24,27.111.228.201,"{'6762:10130', '3491:1012', '6762:1', '3491:1000'}",133165 3491 6762 3223 203959
update,1456069766.0,A,202.79.197.201,161.123.185.0/24,202.79.197.201,"{'6762:10130', '3491:1012', '6762:1', '3491:1000'}",133165 3491 6762 3223 203959
update,1456069770.0,A,206.126.236.47,161.123.185.0/24,206.126.236.47,"{'19151:1500', '19151:1000', '19151:65050', '19151:61006'}",19151 3356 6762 3223 203959
update,1456069770.0,W,206.126.236.19,161.123.185.0/24,None,None,None
update,1456069770.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'3257:30273', '4589:420', '4589:2', '3257:50002', '4589:61', '3257:8076', '4589:10140', '3257:51301', '3257:51300', '4589:557'}",4589 3257 1299 3223 203959
update,1456069770.0,A,206.126.236.19,161.123.185.0/24,206.126.236.19,"{'3257:8078', '3257:50001', '3257:30026', '3257:53301', '3257:53300'}",3257 6762 6762 3223 203959
update,1456069771.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'4589:551', '4589:420', '3257:50001', '4589:2', '4589:61', '3257:54401', '3257:54400', '3257:30054', '3257:8043', '4589:14413'}",4589 3257 1299 3223 203959
update,1456069771.0,A,206.126.236.10,161.123.185.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:10140', '4589:685', '4589:680'}",4589 3223 203959 1229 3257 25761
update,1456069774.0,A,206.126.236.25,161.123.185.0/24,206.126.236.25,set(),6079 3356 6762 3223 203959
update,1456069776.0,A,206.126.236.76,161.123.185.0/24,206.126.236.76,set(),5769 6453 6762 3223 203959
update,1456069801.0,A,206.126.236.47,161.123.185.0/24,206.126.236.47,"{'19151:1500', '19151:1000', '19151:65050', '19151:61006'}",19151 3356 6762 3223 203959
update,1456069807.0,A,27.111.228.201,161.123.185.0/24,27.111.228.201,"{'3491:3019', '6762:1', '6762:14900', '6762:92', '3491:6762', '3491:3000'}",133165 3491 6762 3223 203959
update,1456069807.0,A,202.79.197.201,161.123.185.0/24,202.79.197.201,"{'3491:3019', '6762:1', '6762:14900', '6762:92', '3491:6762', '3491:3000'}",133165 3491 6762 3223 203959
update,1456069832.0,A,206.126.236.37,161.123.185.0/24,206.126.236.37,set(),6939 1299 6762 3223 203959
update,1456069832.0,A,206.126.236.117,161.123.185.0/24,206.126.236.117,"{'1299:20000', '6830:10002', '6830:35307'}",6830 1299 1299 1299 6762 3223 203959
