record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1456046665.0,W,206.126.236.172,146.84.2.0/24,None,None,None
update,1456046665.0,W,206.126.236.24,146.84.2.0/24,None,None,None
update,1456046678.0,W,202.79.197.159,146.84.2.0/24,None,None,None
update,1456046678.0,W,27.111.228.159,146.84.2.0/24,None,None,None
update,1456046678.0,A,202.79.197.159,146.84.2.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 4134 42708 36236 6939
update,1456046678.0,A,27.111.228.159,146.84.2.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 4134 42708 36236 6939
update,1456046678.0,W,27.111.228.169,146.84.2.0/24,None,None,None
update,1456046681.0,W,206.126.236.26,146.84.2.0/24,None,None,None
update,1456046683.0,W,206.126.236.47,146.84.2.0/24,None,None,None
update,1456046688.0,A,206.126.236.10,146.84.2.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:641', '4589:14901'}",4589 3223 203959 4134 42708 36236 6939
update,1456046698.0,W,202.79.197.159,146.84.2.0/24,None,None,None
update,1456046698.0,W,27.111.228.159,146.84.2.0/24,None,None,None
update,1456046699.0,W,206.126.236.10,146.84.2.0/24,None,None,None
