record_type,time,type,peer_address,prefix,next-hop,communities,as-path
rib,1410328807.0,R,206.126.236.172,61.174.51.0/24,206.126.236.172,{'6461:5997'},11039 6461 1299 7029
update,1410328993.0,A,206.126.236.172,61.174.51.0/24,206.126.236.172,{'6461:5997'},11039 6461 1299 7029
update,1410329036.0,A,206.126.236.24,61.174.51.0/24,206.126.236.24,"{'3257:30273', '3257:8096', '11666:1000', '3257:51301', '11666:1005', '3257:50002', '3257:51300'}",11666 3257 1299 7029
update,1410329059.0,A,206.126.236.19,61.174.51.0/24,206.126.236.19,"{'3257:51102', '3257:51100', '3257:8093', '3257:30058', '3257:50002'}",3257 1299 7029
update,1410329095.0,A,206.126.236.61,61.174.51.0/24,206.126.236.61,"{'1239:500', '1239:1014', '4436:999', '1239:321', '4436:11611', '1239:1000', '4436:998', '1239:666', '1239:667'}",4436 1239 1299 7029
update,1410329117.0,A,206.126.236.60,61.174.51.0/24,206.126.236.60,"{'1239:500', '1239:1014', '4436:999', '1239:321', '4436:11611', '1239:1000', '4436:998', '1239:666', '1239:667'}",4436 1239 1299 7029
update,1410329131.0,W,206.126.236.181,61.174.51.0/24,None,None,None
update,1410329155.0,W,206.126.236.181,61.174.51.0/24,None,None,None
update,1410329185.0,W,206.126.236.181,61.174.51.0/24,None,None,None
update,1410329215.0,W,206.126.236.181,61.174.51.0/24,None,None,None
update,1410329215.0,W,206.126.236.181,61.174.51.0/24,None,None,None
update,1410329225.0,W,206.126.236.181,61.174.51.0/24,None,None,None
update,1410329642.0,W,206.126.236.181,61.174.51.0/24,None,None,None
update,1410329705.0,W,206.126.236.181,61.174.51.0/24,None,None,None
