record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1416030579.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'6453:1000', '24482:60', '6453:1400', '24482:61', '24482:120', '24482:6453', '6453:86', '24482:5', '6453:1403'}",24482 6453 174 59790
update,1416030580.0,A,202.79.197.201,73.41.0.0/16,202.79.197.201,"{'3491:2000', '3491:2004'}",133165 3491 174 59790
update,1416030580.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'6453:1000', '6453:1400', '24482:120', '24482:6453', '6453:86', '24482:5', '24482:20', '6453:1403'}",24482 6453 174 59790
update,1416030580.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'24482:10', '2914:420', '65504:174', '2914:2000', '24482:2914', '24482:120', '24482:5', '24482:11', '2914:3000', '2914:1008'}",24482 2914 174 59790
update,1416030581.0,W,206.126.236.37,73.41.0.0/16,None,None,None
update,1416030584.0,W,206.126.236.172,73.41.0.0/16,None,None,None
update,1416030584.0,A,206.126.236.172,73.41.0.0/16,206.126.236.172,set(),11039 11557 4436 3257 174 59790
update,1416030585.0,W,206.126.236.12,73.41.0.0/16,None,None,None
update,1416030585.0,W,206.126.236.24,73.41.0.0/16,None,None,None
update,1416030585.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'24482:10', '2914:420', '65504:174', '2914:2000', '24482:2914', '24482:120', '24482:5', '24482:11', '2914:1001', '2914:3000'}",24482 2914 174 59790
update,1416030586.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'24482:3491', '3491:2004', '24482:120', '3491:2000', '24482:5'}",24482 3491 3491 174 59790
update,1416030587.0,A,206.126.236.61,73.41.0.0/16,206.126.236.61,"{'3257:51400', '4436:999', '3257:30302', '3257:8093', '4436:11611', '3257:50002', '3257:51401'}",4436 3257 174 59790
update,1416030590.0,W,206.126.236.181,73.41.0.0/16,None,None,None
update,1416030593.0,W,206.126.236.61,73.41.0.0/16,None,None,None
update,1416030598.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'24482:3491', '3491:174', '3491:2000', '24482:120', '24482:5', '3491:2001'}",24482 3491 3491 174 59790
update,1416030598.0,A,202.79.197.201,73.41.0.0/16,202.79.197.201,"{'3491:174', '3491:2000', '3491:2001'}",133165 3491 174 59790
update,1416030599.0,A,206.126.236.172,73.41.0.0/16,206.126.236.172,set(),11039 11557 6079 3356 174 59790
update,1416030599.0,W,206.126.236.120,73.41.0.0/16,None,None,None
update,1416030601.0,A,206.126.236.61,73.41.0.0/16,206.126.236.61,"{'1239:500', '1239:1014', '4436:999', '1239:321', '4436:11611', '1239:1000', '4436:998', '1239:666', '1239:667'}",4436 1239 174 59790
update,1416030602.0,W,206.126.236.25,73.41.0.0/16,None,None,None
update,1416030606.0,W,206.126.236.10,73.41.0.0/16,None,None,None
update,1416030608.0,W,206.126.236.76,73.41.0.0/16,None,None,None
update,1416030608.0,W,206.126.236.47,73.41.0.0/16,None,None,None
update,1416030610.0,W,206.126.236.154,73.41.0.0/16,None,None,None
update,1416030620.0,W,206.126.236.181,73.41.0.0/16,None,None,None
update,1416030622.0,W,206.126.236.61,73.41.0.0/16,None,None,None
update,1416030630.0,W,206.126.236.172,73.41.0.0/16,None,None,None
update,1416030630.0,W,206.126.236.26,73.41.0.0/16,None,None,None
update,1416030688.0,W,202.79.197.201,73.41.0.0/16,None,None,None
update,1416030690.0,W,202.79.197.159,73.41.0.0/16,None,None,None
update,1416030691.0,A,202.79.197.159,73.136.0.0/16,202.79.197.159,"{'24482:110', '6453:2000', '6453:2400', '6453:2403', '24482:6453', '6453:86', '24482:5', '24482:20'}",24482 6453 174 59790
update,1416030697.0,A,206.126.236.172,73.136.0.0/16,206.126.236.172,{'6461:5997'},11039 6461 174 59790
update,1416030701.0,A,206.126.236.47,73.136.0.0/16,206.126.236.47,"{'19151:2000', '19151:65040', '19151:62006'}",19151 174 59790
update,1416030706.0,A,206.126.236.12,73.136.0.0/16,206.126.236.12,"{'2914:2000', '2914:420', '2914:1006', '2914:3000'}",2914 174 59790
update,1416030712.0,W,206.126.236.181,73.136.0.0/16,None,None,None
update,1416030712.0,A,206.126.236.19,73.136.0.0/16,206.126.236.19,"{'3257:51400', '3257:30302', '3257:8093', '3257:50002', '3257:51401'}",3257 174 59790
update,1416030713.0,A,206.126.236.12,73.136.0.0/16,206.126.236.12,"{'2914:2000', '2914:420', '2914:1006', '2914:3000'}",2914 174 59790
update,1416030714.0,W,206.126.236.172,73.136.0.0/16,None,None,None
update,1416030714.0,A,206.126.236.172,73.136.0.0/16,206.126.236.172,set(),11039 11557 4436 3257 174 59790
update,1416030714.0,A,206.126.236.172,73.136.0.0/16,206.126.236.172,{'6461:5997'},11039 6461 174 59790
update,1416030715.0,A,206.126.236.61,73.136.0.0/16,206.126.236.61,"{'3257:51400', '4436:999', '3257:30302', '3257:8093', '4436:11611', '3257:50002', '3257:51401'}",4436 3257 174 59790
update,1416030715.0,A,206.126.236.12,73.136.0.0/16,206.126.236.12,"{'2914:2000', '2914:420', '2914:1006', '2914:3000'}",2914 174 59790
update,1416030715.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'1299:25000', '1299:4000', '1299:25600'}",133165 1299 174 59790
update,1416030715.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'3491:2003', '3491:2000'}",133165 3491 174 59790
update,1416030716.0,W,206.126.236.37,73.136.0.0/16,None,None,None
update,1416030718.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'3491:2000', '3491:2004'}",133165 3491 174 59790
update,1416030718.0,W,206.126.236.172,73.136.0.0/16,None,None,None
update,1416030718.0,A,206.126.236.172,73.136.0.0/16,206.126.236.172,set(),11039 11557 4436 3257 174 59790
update,1416030720.0,W,206.126.236.12,73.136.0.0/16,None,None,None
update,1416030721.0,W,206.126.236.120,73.136.0.0/16,None,None,None
update,1416030723.0,A,206.126.236.25,73.136.0.0/16,206.126.236.25,set(),6079 3356 174 59790
update,1416030726.0,W,206.126.236.24,73.136.0.0/16,None,None,None
update,1416030726.0,W,206.126.236.19,73.136.0.0/16,None,None,None
update,1416030726.0,A,206.126.236.10,73.136.0.0/16,206.126.236.10,"{'3257:51400', '4589:556', '3257:30302', '3257:8093', '4589:420', '4589:61', '4589:10103', '3257:50002', '3257:51401', '4589:2'}",4589 3257 174 59790
update,1416030727.0,W,202.79.197.159,73.136.0.0/16,None,None,None
update,1416030728.0,W,206.126.236.76,73.136.0.0/16,None,None,None
update,1416030730.0,A,206.126.236.61,73.136.0.0/16,206.126.236.61,"{'3257:51400', '4436:999', '3257:30302', '3257:8093', '4436:11611', '3257:50002', '3257:51401'}",4436 3257 174 59790
update,1416030732.0,W,206.126.236.47,73.136.0.0/16,None,None,None
update,1416030732.0,A,206.126.236.154,73.136.0.0/16,206.126.236.154,set(),13618 3356 174 59790
update,1416030735.0,A,206.126.236.61,73.136.0.0/16,206.126.236.61,"{'3257:51400', '4436:999', '3257:30302', '3257:8093', '4436:11611', '3257:50002', '3257:51401'}",4436 3257 174 59790
update,1416030742.0,W,206.126.236.181,73.136.0.0/16,None,None,None
update,1416030744.0,A,202.79.197.159,73.136.0.0/16,202.79.197.159,"{'24482:3491', '3491:2004', '24482:120', '3491:2000', '24482:5'}",24482 3491 3491 174 59790
update,1416030745.0,W,206.126.236.61,73.136.0.0/16,None,None,None
update,1416030748.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'3491:174', '3491:1000', '3491:1001'}",133165 3491 174 59790
