record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1420659205.0,W,202.79.197.159,115.116.98.0/24,None,None,None
update,1420659205.0,W,202.79.197.159,115.116.96.0/24,None,None,None
update,1420659205.0,W,202.79.197.159,115.116.99.0/24,None,None,None
update,1420659205.0,W,202.79.197.159,115.116.97.0/24,None,None,None
update,1420659224.0,W,206.126.236.181,115.116.96.0/24,None,None,None
update,1420659224.0,W,206.126.236.181,115.116.97.0/24,None,None,None
update,1420659224.0,W,206.126.236.181,115.116.98.0/24,None,None,None
update,1420659224.0,W,206.126.236.181,115.116.99.0/24,None,None,None
update,1420659235.0,A,202.79.197.159,115.116.96.0/24,202.79.197.159,"{'43531:10020', '24482:64691', '24482:5', '24482:12010', '24482:12011', '43531:12031', '43531:11001'}",24482 43531 197426 18254
update,1420659235.0,A,202.79.197.159,115.116.99.0/24,202.79.197.159,"{'43531:10020', '24482:64691', '24482:5', '24482:12010', '24482:12011', '43531:12031', '43531:11001'}",24482 43531 197426 18254
update,1420659235.0,A,202.79.197.159,115.116.97.0/24,202.79.197.159,"{'43531:10020', '24482:64691', '24482:5', '24482:12010', '24482:12011', '43531:12031', '43531:11001'}",24482 43531 197426 18254
update,1420659235.0,A,202.79.197.159,115.116.98.0/24,202.79.197.159,"{'43531:10020', '24482:64691', '24482:5', '24482:12010', '24482:12011', '43531:12031', '43531:11001'}",24482 43531 197426 18254
update,1420659236.0,W,202.79.197.159,115.116.96.0/24,None,None,None
update,1420659236.0,W,202.79.197.159,115.116.99.0/24,None,None,None
update,1420659236.0,W,202.79.197.159,115.116.97.0/24,None,None,None
update,1420659236.0,W,202.79.197.159,115.116.98.0/24,None,None,None
update,1420659237.0,A,202.79.197.159,115.116.96.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
update,1420659237.0,A,202.79.197.159,115.116.97.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
update,1420659237.0,A,202.79.197.159,115.116.98.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
update,1420659237.0,A,202.79.197.159,115.116.99.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
update,1420659254.0,W,206.126.236.181,115.116.96.0/24,None,None,None
update,1420659254.0,W,206.126.236.181,115.116.97.0/24,None,None,None
update,1420659254.0,W,206.126.236.181,115.116.98.0/24,None,None,None
update,1420659254.0,W,206.126.236.181,115.116.99.0/24,None,None,None
rib,1420660800.0,R,202.79.197.201,115.116.0.0/16,202.79.197.201,"{'4755:599', '6453:10002', '65001:2914', '6453:9628', '6453:6202', '6453:9218', '6453:10001', '6453:9418', '6453:9618', '6453:6000', '3491:4012', '6453:9648', '3491:4000', '6453:6200', '6453:9118', '6453:50'}",133165 3491 6453 4755
rib,1420660800.0,R,202.79.197.159,115.116.0.0/16,202.79.197.159,"{'24482:64601', '6453:10002', '24482:11010', '6453:6202', '24482:11013', '6453:10001', '24482:21100', '6453:50', '24482:5', '6453:6200', '6453:6000'}",24482 6453 4755
rib,1420660800.0,R,202.79.197.159,115.116.96.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
rib,1420660800.0,R,202.79.197.159,115.116.97.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
rib,1420660800.0,R,202.79.197.159,115.116.98.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
rib,1420660800.0,R,202.79.197.159,115.116.99.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
