record_type,time,type,peer_address,prefix,next-hop,communities,as-path
rib,1416081600.0,R,202.79.197.159,73.0.0.0/8,202.79.197.159,"{'24482:13', '24482:10', '6453:1000', '6453:1301', '24482:120', '24482:6453', '24482:5', '6453:1300', '6453:50'}",24482 6453 7922
rib,1416081600.0,R,202.79.197.201,73.0.0.0/8,202.79.197.201,"{'3491:2000', '3491:2004'}",133165 3491 7922
rib,1416081612.0,R,206.126.236.61,73.0.0.0/8,206.126.236.61,"{'4436:31611', '4436:999'}",4436 7922
rib,1416081612.0,R,206.126.236.172,73.0.0.0/8,206.126.236.172,{'6461:5997'},11039 6461 7922
rib,1416081612.0,R,206.126.236.19,73.0.0.0/8,206.126.236.19,"{'3257:51102', '3257:51100', '3257:8065', '3257:30040', '3257:50002'}",3257 7922
rib,1416081612.0,R,206.126.236.24,73.0.0.0/8,206.126.236.24,"{'3257:8096', '3257:30037', '11666:1000', '3257:51301', '11666:1005', '3257:50002', '3257:51300'}",11666 3257 7922
rib,1416081612.0,R,206.126.236.37,73.0.0.0/8,206.126.236.37,set(),6939 1299 6453 7922
rib,1416081612.0,R,206.126.236.120,73.0.0.0/8,206.126.236.120,set(),41095 3356 7922
rib,1416081612.0,R,206.126.236.47,73.0.0.0/8,206.126.236.47,"{'19151:61006', '19151:65040', '19151:1000', '19151:1500'}",19151 3356 7922
rib,1416081612.0,R,206.126.236.25,73.0.0.0/8,206.126.236.25,set(),6079 3356 7922
rib,1416081612.0,R,206.126.236.76,73.0.0.0/8,206.126.236.76,set(),5769 6453 7922
rib,1416081612.0,R,206.126.236.12,73.0.0.0/8,206.126.236.12,"{'2914:2000', '2914:420', '2914:1001', '2914:3000'}",2914 7922
rib,1416081612.0,R,206.126.236.154,73.0.0.0/8,206.126.236.154,set(),13618 3356 7922
rib,1416081612.0,R,206.126.236.10,73.0.0.0/8,206.126.236.10,"{'4589:420', '4589:771', '4589:2', '4589:10110'}",4589 7922
rib,1416081612.0,R,206.126.236.26,73.0.0.0/8,206.126.236.26,"{'16559:500', '16559:65502'}",16559 3356 7922
