record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1416006379.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'24482:110', '6453:2300', '6453:2000', '6453:2302', '24482:6453', '6453:86', '24482:5', '24482:20'}",24482 6453 174 59790
update,1416006381.0,A,206.126.236.24,73.41.0.0/16,206.126.236.24,"{'3257:54900', '3257:50001', '11666:1000', '3257:8012', '3257:54901', '11666:1005', '3257:30153'}",11666 3257 174 59790
update,1416006381.0,A,206.126.236.19,73.41.0.0/16,206.126.236.19,"{'3257:8086', '3257:30157', '3257:50001', '3257:53300', '3257:53301'}",3257 174 59790
update,1416006381.0,A,206.126.236.172,73.41.0.0/16,206.126.236.172,{'6461:5997'},11039 6461 174 59790
update,1416006381.0,A,206.126.236.24,73.41.0.0/16,206.126.236.24,"{'3257:8086', '3257:30157', '3257:50001', '3257:53300', '11666:1000', '11666:1005', '3257:53301'}",11666 3257 174 59790
update,1416006383.0,A,206.126.236.10,73.41.0.0/16,206.126.236.10,"{'3257:8086', '3257:30157', '4589:556', '4589:2', '3257:50001', '3257:53300', '4589:420', '4589:61', '4589:10103', '3257:53301'}",4589 3257 174 59790
update,1416006384.0,A,206.126.236.61,73.41.0.0/16,206.126.236.61,"{'3257:8086', '3257:30157', '4436:999', '3257:50001', '3257:53300', '4436:11611', '3257:53301'}",4436 3257 174 59790
update,1416006384.0,A,206.126.236.37,73.41.0.0/16,206.126.236.37,set(),6939 1299 174 59790
update,1416006385.0,A,202.79.197.201,73.41.0.0/16,202.79.197.201,"{'1299:4000', '1299:20000', '1299:20400'}",133165 1299 174 59790
update,1416006387.0,A,206.126.236.12,73.41.0.0/16,206.126.236.12,"{'2914:2000', '2914:420', '2914:1001', '2914:3000'}",2914 174 59790
update,1416006388.0,A,206.126.236.19,73.41.0.0/16,206.126.236.19,"{'3257:51102', '3257:51100', '3257:8093', '3257:30235', '3257:50002'}",3257 174 59790
update,1416006388.0,A,206.126.236.24,73.41.0.0/16,206.126.236.24,"{'3257:51102', '3257:51100', '3257:8093', '11666:1000', '3257:30235', '11666:1005', '3257:50002'}",11666 3257 174 59790
update,1416006389.0,A,202.79.197.201,73.41.0.0/16,202.79.197.201,"{'1299:25000', '1299:4000', '1299:25300'}",133165 1299 174 59790
update,1416006389.0,A,206.126.236.76,73.41.0.0/16,206.126.236.76,set(),5769 6453 174 59790
update,1416006390.0,A,206.126.236.120,73.41.0.0/16,206.126.236.120,set(),41095 3356 174 59790
update,1416006391.0,A,206.126.236.61,73.41.0.0/16,206.126.236.61,"{'3257:51102', '3257:51100', '4436:999', '3257:8093', '3257:30235', '3257:50002', '4436:11611'}",4436 3257 174 59790
update,1416006396.0,W,206.126.236.181,73.41.0.0/16,None,None,None
update,1416006397.0,A,206.126.236.24,73.41.0.0/16,206.126.236.24,"{'3257:30152', '3257:8096', '11666:1000', '3257:51301', '11666:1005', '3257:50002', '3257:51300'}",11666 3257 174 59790
update,1416006397.0,A,206.126.236.47,73.41.0.0/16,206.126.236.47,"{'19151:2000', '19151:65040', '19151:62006'}",19151 174 59790
update,1416006397.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'24482:110', '6453:2202', '6453:2000', '6453:2200', '24482:6453', '6453:86', '24482:5', '24482:20'}",24482 6453 174 59790
update,1416006399.0,A,206.126.236.25,73.41.0.0/16,206.126.236.25,set(),6079 3356 174 59790
update,1416006399.0,A,206.126.236.154,73.41.0.0/16,206.126.236.154,set(),13618 174 59790
update,1416006400.0,A,202.79.197.201,73.41.0.0/16,202.79.197.201,"{'1299:25000', '1299:4000', '1299:25400'}",133165 1299 174 59790
update,1416006401.0,A,202.79.197.159,73.41.0.0/16,202.79.197.159,"{'24482:110', '6453:2000', '6453:2101', '24482:6453', '6453:86', '24482:5', '24482:20', '6453:2100'}",24482 6453 174 59790
update,1416006402.0,A,206.126.236.24,73.41.0.0/16,206.126.236.24,"{'3257:51400', '3257:30302', '3257:8093', '11666:1000', '11666:1005', '3257:50002', '3257:51401'}",11666 3257 174 59790
update,1416006406.0,A,206.126.236.26,73.41.0.0/16,206.126.236.26,"{'16559:500', '16559:65502'}",16559 3356 174 59790
update,1416006411.0,A,206.126.236.172,73.41.0.0/16,206.126.236.172,"{'174:21101', '174:22005'}",11039 174 59790
update,1416006414.0,A,206.126.236.10,73.41.0.0/16,206.126.236.10,"{'2914:420', '4589:2', '2914:2000', '4589:546', '4589:10110', '4589:420', '2914:1001', '2914:3000'}",4589 2914 174 59790
update,1416006421.0,A,206.126.236.120,73.41.0.0/16,206.126.236.120,set(),41095 3356 174 59790
update,1416006428.0,A,206.126.236.47,73.41.0.0/16,206.126.236.47,"{'19151:61006', '19151:65040', '19151:1000', '19151:1500'}",19151 174 59790
update,1416006430.0,A,206.126.236.154,73.41.0.0/16,206.126.236.154,set(),13618 3356 174 59790
update,1416006460.0,A,206.126.236.154,73.41.0.0/16,206.126.236.154,set(),13618 3356 174 59790
update,1416006499.0,A,202.79.197.159,73.136.0.0/16,202.79.197.159,"{'24482:110', '6453:2300', '6453:2000', '6453:2302', '24482:6453', '6453:86', '24482:5', '24482:20'}",24482 6453 174 59790
update,1416006501.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'1299:4000', '1299:20000', '1299:20700'}",133165 1299 174 59790
update,1416006501.0,A,206.126.236.19,73.136.0.0/16,206.126.236.19,"{'3257:54900', '3257:50001', '3257:8012', '3257:54901', '3257:30153'}",3257 174 59790
update,1416006501.0,A,206.126.236.172,73.136.0.0/16,206.126.236.172,{'6461:5997'},11039 6461 174 59790
update,1416006501.0,A,206.126.236.37,73.136.0.0/16,206.126.236.37,set(),6939 1299 174 59790
update,1416006501.0,A,206.126.236.19,73.136.0.0/16,206.126.236.19,"{'3257:8086', '3257:30157', '3257:50001', '3257:53300', '3257:53301'}",3257 174 59790
update,1416006502.0,A,206.126.236.24,73.136.0.0/16,206.126.236.24,"{'3257:54900', '3257:50001', '11666:1000', '3257:8012', '3257:54901', '11666:1005', '3257:30153'}",11666 3257 174 59790
update,1416006502.0,A,206.126.236.24,73.136.0.0/16,206.126.236.24,"{'3257:8086', '3257:30157', '3257:50001', '3257:53300', '11666:1000', '11666:1005', '3257:53301'}",11666 3257 174 59790
update,1416006503.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'1299:4000', '1299:20000', '1299:20400'}",133165 1299 174 59790
update,1416006504.0,A,206.126.236.61,73.136.0.0/16,206.126.236.61,"{'3257:8086', '3257:30157', '4436:999', '3257:50001', '3257:53300', '4436:11611', '3257:53301'}",4436 3257 174 59790
update,1416006504.0,A,206.126.236.10,73.136.0.0/16,206.126.236.10,"{'3257:8086', '3257:30157', '4589:556', '4589:2', '3257:50001', '3257:53300', '4589:420', '4589:61', '4589:10103', '3257:53301'}",4589 3257 174 59790
update,1416006507.0,A,206.126.236.12,73.136.0.0/16,206.126.236.12,"{'2914:2000', '2914:420', '2914:1001', '2914:3000'}",2914 174 59790
update,1416006508.0,A,206.126.236.19,73.136.0.0/16,206.126.236.19,"{'3257:51102', '3257:51100', '3257:8093', '3257:30235', '3257:50002'}",3257 174 59790
update,1416006508.0,A,206.126.236.24,73.136.0.0/16,206.126.236.24,"{'3257:51102', '3257:51100', '3257:8093', '11666:1000', '3257:30235', '11666:1005', '3257:50002'}",11666 3257 174 59790
update,1416006510.0,A,206.126.236.76,73.136.0.0/16,206.126.236.76,set(),5769 2914 174 59790
update,1416006511.0,A,206.126.236.61,73.136.0.0/16,206.126.236.61,"{'3257:51102', '3257:51100', '4436:999', '3257:8093', '3257:30235', '3257:50002', '4436:11611'}",4436 3257 174 59790
update,1416006515.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'1299:25000', '1299:4000', '1299:25600'}",133165 1299 174 59790
update,1416006516.0,A,206.126.236.24,73.136.0.0/16,206.126.236.24,"{'3257:30152', '3257:8096', '11666:1000', '3257:51301', '11666:1005', '3257:50002', '3257:51300'}",11666 3257 174 59790
update,1416006517.0,A,202.79.197.159,73.136.0.0/16,202.79.197.159,"{'24482:110', '6453:2202', '6453:2000', '6453:2200', '24482:6453', '6453:86', '24482:5', '24482:20'}",24482 6453 174 59790
update,1416006517.0,W,206.126.236.181,73.136.0.0/16,None,None,None
update,1416006518.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'1299:25000', '1299:4000', '1299:25210'}",133165 1299 174 59790
update,1416006519.0,A,206.126.236.25,73.136.0.0/16,206.126.236.25,set(),6079 3356 174 59790
update,1416006520.0,A,206.126.236.47,73.136.0.0/16,206.126.236.47,"{'19151:2000', '19151:65040', '19151:62006'}",19151 174 59790
update,1416006520.0,A,202.79.197.201,73.136.0.0/16,202.79.197.201,"{'1299:25000', '1299:4000', '1299:25400'}",133165 1299 174 59790
update,1416006521.0,A,202.79.197.159,73.136.0.0/16,202.79.197.159,"{'24482:110', '6453:2000', '6453:2101', '24482:6453', '6453:86', '24482:5', '24482:20', '6453:2100'}",24482 6453 174 59790
update,1416006522.0,A,206.126.236.24,73.136.0.0/16,206.126.236.24,"{'3257:51400', '3257:30302', '3257:8093', '11666:1000', '11666:1005', '3257:50002', '3257:51401'}",11666 3257 174 59790
update,1416006529.0,A,206.126.236.26,73.136.0.0/16,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 1299 174 59790
