record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1530279999.0,A,206.126.236.24,101.124.128.0/18,206.126.236.24,"{'3257:53101', '11666:1000', '3257:50001', '11666:1005', '3257:30151', '3257:53100', '3257:8113'}",11666 3257 174 197426
update,1530279999.0,A,206.126.236.19,101.124.128.0/18,206.126.236.19,"{'3257:53101', '3257:50001', '3257:30151', '3257:53100', '3257:8113'}",3257 174 197426
update,1530280000.0,A,27.111.229.79,101.124.128.0/18,27.111.229.79,set(),17639 7473 3257 174 197426
update,1530280000.0,A,27.111.228.6,101.124.128.0/18,27.111.228.6,{'6939:2000'},18106 6939 1299 174 197426
update,1530280000.0,A,206.126.236.172,101.124.128.0/18,206.126.236.172,set(),11039 46887 3257 174 197426
update,1530280000.0,A,206.126.236.12,101.124.128.0/18,206.126.236.12,"{'2914:3000', '2914:1003', '2914:420', '2914:2000'}",2914 174 197426
update,1530280000.0,A,206.126.236.37,101.124.128.0/18,206.126.236.37,set(),6939 1299 174 197426
update,1530280000.0,A,206.126.238.56,101.124.128.0/18,206.126.238.56,"{'37468:1000', '37468:14101', '37468:1400'}",37468 1299 174 197426
update,1530280000.0,A,206.126.236.25,101.124.128.0/18,206.126.236.25,set(),6079 1299 174 197426
update,1530280000.0,A,206.126.236.117,101.124.128.0/18,206.126.236.117,"{'6830:17000', '6830:23001', '6830:34403', '6830:17504'}",6830 174 197426
update,1530280000.0,A,206.126.236.104,101.124.128.0/18,206.126.236.104,"{'6830:17000', '6830:23001', '6830:34403', '6830:17504'}",6830 174 197426
update,1530280000.0,A,206.126.236.104,101.124.128.0/18,206.126.236.104,"{'6830:17000', '6830:35301', '6830:23001', '6830:17504'}",6830 174 197426
update,1530280001.0,A,206.126.236.117,101.124.128.0/18,206.126.236.117,"{'6830:17000', '6830:35301', '6830:23001', '6830:17504'}",6830 174 197426
update,1530280001.0,A,27.111.228.201,101.124.128.0/18,27.111.228.201,"{'14061:4000', '14061:2300', '14061:2301', '2914:1003', '2914:3000', '2914:2000', '2914:420', '65504:174', '14061:4001'}",14061 2914 174 197426
update,1530280001.0,A,27.111.228.159,101.124.128.0/18,27.111.228.159,"{'6453:1000', '6453:1202', '24482:13010', '24482:1', '24482:64601', '24482:13011', '24482:20300', '6453:1200', '6453:86'}",24482 6453 174 197426
update,1530280001.0,A,27.111.228.6,101.124.128.0/18,27.111.228.6,{'2914:2000'},18106 2914 174 197426
update,1530280002.0,A,27.111.228.159,101.124.128.0/18,27.111.228.159,"{'6453:2400', '24482:1', '24482:64601', '24482:20204', '24482:12011', '24482:20200', '24482:12010', '6453:2403', '6453:2000', '6453:86'}",24482 6453 174 197426
update,1530280002.0,A,27.111.228.159,101.124.128.0/18,27.111.228.159,"{'24482:12020', '6453:2400', '24482:1', '24482:64601', '24482:20204', '24482:12021', '24482:20200', '6453:2403', '6453:2000', '6453:86'}",24482 6453 174 197426
update,1530280002.0,A,206.126.236.137,101.124.128.0/18,206.126.236.137,set(),293 6939 1299 174 197426
update,1530280003.0,A,206.126.236.172,101.124.128.0/18,206.126.236.172,{'6461:5997'},11039 6461 174 197426
update,1530280005.0,A,206.126.236.24,101.124.128.0/18,206.126.236.24,"{'11666:1000', '3257:50001', '3257:54401', '11666:1005', '3257:54400', '3257:8035', '3257:30154'}",11666 3257 174 197426
update,1530280005.0,A,206.126.236.19,101.124.128.0/18,206.126.236.19,"{'3257:50001', '3257:54401', '3257:54400', '3257:8035', '3257:30154'}",3257 174 197426
update,1530280006.0,A,27.111.228.159,101.124.128.0/18,27.111.228.159,"{'24482:1', '24482:64601', '24482:12011', '24482:20201', '6453:86', '24482:12010', '24482:20200', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 174 197426
update,1530280007.0,A,206.126.236.12,101.124.128.0/18,206.126.236.12,"{'2914:3000', '2914:1009', '2914:2000', '2914:420'}",2914 174 197426
update,1530280008.0,A,27.111.228.201,101.124.128.0/18,27.111.228.201,"{'14061:4000', '14061:2300', '14061:2301', '2914:2000', '2914:1008', '2914:3000', '2914:420', '65504:174', '14061:4001'}",14061 2914 174 197426
update,1530280008.0,A,206.126.236.24,101.124.128.0/18,206.126.236.24,"{'11666:1000', '3257:50002', '11666:1005', '3257:51100', '3257:51102', '3257:30235', '3257:8110'}",11666 3257 174 197426
update,1530280008.0,A,206.126.236.19,101.124.128.0/18,206.126.236.19,"{'3257:50002', '3257:51100', '3257:51102', '3257:30235', '3257:8110'}",3257 174 197426
update,1530280009.0,A,27.111.228.159,101.124.128.0/18,27.111.228.159,"{'24482:12020', '24482:1', '24482:20203', '24482:64601', '24482:12021', '6453:2302', '24482:20200', '6453:2000', '6453:2300', '6453:86'}",24482 6453 174 197426
update,1530280010.0,A,27.111.228.6,101.124.128.0/18,27.111.228.6,{'174:2000'},18106 174 197426
update,1530280010.0,A,206.126.236.47,101.124.128.0/18,206.126.236.47,"{'19151:62002', '19151:2000', '19151:65050'}",19151 174 197426
update,1530280011.0,A,206.126.236.120,101.124.128.0/18,206.126.236.120,set(),41095 3356 174 197426
update,1530280012.0,A,206.126.236.104,101.124.128.0/18,206.126.236.104,"{'6830:17000', '6830:35304', '6830:17504'}",6830 174 197426
update,1530280012.0,A,206.126.236.12,101.124.128.0/18,206.126.236.12,"{'2914:1001', '2914:3000', '2914:2000', '2914:420'}",2914 174 197426
update,1530280013.0,A,206.126.236.88,101.124.128.0/18,206.126.236.88,"{'3491:1013', '3491:1000'}",3491 174 197426
update,1530280017.0,A,206.126.236.24,101.124.128.0/18,206.126.236.24,"{'11666:1000', '3257:50002', '3257:51400', '11666:1005', '3257:30302', '3257:51401', '3257:8093'}",11666 3257 174 197426
update,1530280017.0,A,27.111.228.159,101.124.128.0/18,27.111.228.159,"{'24482:1', '174:22007', '24482:64605', '24482:12011', '174:21101', '24482:20200', '24482:12010'}",24482 174 197426
update,1530280020.0,A,206.126.238.56,101.124.128.0/18,206.126.238.56,"{'37468:1000', '37468:1003'}",37468 174 197426
update,1530280020.0,A,206.126.236.76,101.124.128.0/18,206.126.236.76,set(),5769 6453 174 197426
update,1530280028.0,A,206.126.238.56,101.124.128.0/18,206.126.238.56,"{'37468:1000', '37468:14101', '37468:1400'}",37468 174 197426
update,1530280029.0,A,27.111.229.79,101.124.128.0/18,27.111.229.79,set(),17639 174 197426
update,1530280031.0,A,206.126.236.25,101.124.128.0/18,206.126.236.25,set(),6079 1299 174 197426
update,1530280034.0,A,27.111.228.43,101.124.128.0/18,27.111.228.43,"{'3491:2009', '3491:2000'}",3491 174 197426
update,1530280041.0,A,206.126.236.120,101.124.128.0/18,206.126.236.120,set(),41095 3356 174 197426
update,1530280041.0,A,206.126.236.47,101.124.128.0/18,206.126.236.47,"{'19151:1000', '19151:61003', '19151:65050', '174:22007', '174:21101'}",19151 174 197426
update,1530280043.0,A,206.126.236.88,101.124.128.0/18,206.126.236.88,"{'3491:1012', '3491:1000'}",3491 174 197426
update,1530280064.0,A,27.111.228.43,101.124.128.0/18,27.111.228.43,"{'3491:2004', '3491:2000'}",3491 174 197426
