record_type,time,type,peer_address,prefix,next-hop,communities,as-path
rib,1420718401.0,R,202.79.197.201,115.116.0.0/16,202.79.197.201,"{'4755:599', '6453:10002', '65001:2914', '6453:9628', '6453:6202', '6453:9218', '6453:10001', '6453:9418', '6453:9618', '6453:6000', '3491:4012', '6453:9648', '3491:4000', '6453:6200', '6453:9118', '6453:50'}",133165 3491 6453 4755
rib,1420718401.0,R,202.79.197.159,115.116.0.0/16,202.79.197.159,"{'24482:64601', '6453:10002', '24482:11010', '6453:6202', '24482:11013', '6453:10001', '24482:21100', '6453:50', '24482:5', '6453:6200', '6453:6000'}",24482 6453 4755
rib,1420718401.0,R,202.79.197.159,115.116.96.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
rib,1420718401.0,R,202.79.197.159,115.116.97.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
rib,1420718401.0,R,202.79.197.159,115.116.98.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
rib,1420718401.0,R,202.79.197.159,115.116.99.0/24,202.79.197.159,"{'24482:12010', '24482:12011', '24482:65202', '24482:3'}",24482 197426 18254
rib,1420718422.0,R,206.126.236.24,115.116.0.0/16,206.126.236.24,"{'3257:8096', '11666:1000', '3257:30109', '3257:51301', '11666:1005', '3257:50002', '3257:51300'}",11666 3257 6453 4755
rib,1420718422.0,R,206.126.236.172,115.116.0.0/16,206.126.236.172,{'6461:5997'},11039 6461 6453 4755
rib,1420718422.0,R,206.126.236.19,115.116.0.0/16,206.126.236.19,"{'3257:51102', '3257:51100', '3257:8093', '3257:30118', '3257:50002'}",3257 6453 4755
rib,1420718422.0,R,206.126.236.154,115.116.0.0/16,206.126.236.154,set(),13618 174 6453 4755
rib,1420718422.0,R,206.126.236.26,115.116.0.0/16,206.126.236.26,"{'16559:500', '16559:65502'}",16559 3356 6453 4755
rib,1420718422.0,R,206.126.236.37,115.116.0.0/16,206.126.236.37,set(),6939 1299 6453 4755
rib,1420718422.0,R,206.126.236.76,115.116.0.0/16,206.126.236.76,set(),5769 6453 4755
rib,1420718422.0,R,206.126.236.120,115.116.0.0/16,206.126.236.120,set(),41095 3356 6453 4755
rib,1420718422.0,R,206.126.236.10,115.116.0.0/16,206.126.236.10,"{'3257:51101', '4589:556', '3257:51100', '4589:420', '4589:61', '4589:10103', '3257:8066', '3257:30115', '3257:50002', '4589:2'}",4589 3257 6453 4755
rib,1420718422.0,R,206.126.236.47,115.116.0.0/16,206.126.236.47,"{'19151:61006', '19151:1000', '19151:1500', '19151:65050'}",19151 3356 6453 4755
rib,1420718422.0,R,206.126.236.12,115.116.0.0/16,206.126.236.12,"{'2914:2000', '2914:420', '2914:1001', '2914:3000'}",2914 6453 6453 4755
rib,1420718422.0,R,206.126.236.25,115.116.0.0/16,206.126.236.25,set(),6079 3356 6453 4755
rib,1420718422.0,R,206.126.236.26,115.116.96.0/24,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 197426 18254
rib,1420718422.0,R,206.126.236.37,115.116.96.0/24,206.126.236.37,set(),6939 197426 18254
rib,1420718422.0,R,206.126.236.26,115.116.97.0/24,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 197426 18254
rib,1420718422.0,R,206.126.236.37,115.116.97.0/24,206.126.236.37,set(),6939 197426 18254
rib,1420718422.0,R,206.126.236.26,115.116.98.0/24,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 197426 18254
rib,1420718422.0,R,206.126.236.37,115.116.98.0/24,206.126.236.37,set(),6939 197426 18254
rib,1420718422.0,R,206.126.236.26,115.116.99.0/24,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 197426 18254
rib,1420718422.0,R,206.126.236.37,115.116.99.0/24,206.126.236.37,set(),6939 197426 18254
update,1420720148.0,A,206.126.236.172,115.116.99.0/24,206.126.236.172,{'6461:5997'},11039 6461 31216 197426 18254
update,1420720148.0,A,206.126.236.172,115.116.96.0/24,206.126.236.172,{'6461:5997'},11039 6461 31216 197426 18254
update,1420720148.0,A,206.126.236.172,115.116.98.0/24,206.126.236.172,{'6461:5997'},11039 6461 31216 197426 18254
update,1420720148.0,A,206.126.236.172,115.116.97.0/24,206.126.236.172,{'6461:5997'},11039 6461 31216 197426 18254
update,1420720480.0,W,206.126.236.172,115.116.99.0/24,None,None,None
update,1420720480.0,W,206.126.236.172,115.116.96.0/24,None,None,None
update,1420720480.0,W,206.126.236.172,115.116.98.0/24,None,None,None
update,1420720480.0,W,206.126.236.172,115.116.97.0/24,None,None,None
