record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1460798340.0,A,206.126.236.26,161.123.201.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460798340.0,A,206.126.236.26,161.123.203.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460798340.0,A,206.126.236.26,161.123.205.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460798340.0,A,206.126.236.26,161.123.207.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460798340.0,A,206.126.236.26,161.123.209.0/24,206.126.236.26,set(),16559 6939 5580 11878
update,1460798340.0,A,206.126.236.26,161.123.171.0/24,206.126.236.26,set(),16559 6939 5580 60068 203959
