record_type,time,type,peer_address,prefix,next-hop,communities,as-path
rib,1407340800.0,R,202.79.197.159,177.39.184.0/23,202.79.197.159,"{'24482:6939', '24482:13', '24482:10', '24482:5'}",24482 6939 13110 33868
rib,1407340836.0,R,206.126.236.172,177.39.184.0/23,206.126.236.172,"{'174:22013', '174:21000'}",11039 174 3549 52770
rib,1407340836.0,R,206.126.236.24,177.39.184.0/23,206.126.236.24,"{'3257:30069', '11666:1000', '3257:51301', '11666:1005', '3257:50002', '3257:51300', '3257:8076'}",11666 3257 3549 52770
rib,1407340836.0,R,206.126.236.60,177.39.184.0/23,206.126.236.60,"{'3257:51102', '3257:51100', '4436:999', '3257:8093', '3257:50002', '4436:11611', '3257:30067'}",4436 3257 3549 52770
rib,1407340836.0,R,206.126.236.61,177.39.184.0/23,206.126.236.61,"{'3257:51102', '3257:51100', '4436:999', '3257:8093', '3257:50002', '4436:11611', '3257:30067'}",4436 3257 3549 52770
rib,1407340836.0,R,206.126.236.19,177.39.184.0/23,206.126.236.19,"{'3257:51102', '3257:51100', '3257:8093', '3257:50002', '3257:30067'}",3257 3549 52770
rib,1407340836.0,R,206.126.236.47,177.39.184.0/23,206.126.236.47,"{'19151:61006', '19151:1000', '19151:1500', '19151:65050'}",19151 3356 3549 52770
rib,1407340836.0,R,206.126.236.154,177.39.184.0/23,206.126.236.154,set(),13618 174 3549 52770
rib,1407340836.0,R,206.126.236.26,177.39.184.0/23,206.126.236.26,"{'16559:500', '16559:65503'}",16559 6939 13110 33868
rib,1407340836.0,R,206.126.236.25,177.39.184.0/23,206.126.236.25,set(),6079 3356 3549 52770
rib,1407340836.0,R,206.126.236.10,177.39.184.0/23,206.126.236.10,"{'2914:420', '4589:2', '2914:2000', '4589:546', '4589:10110', '4589:420', '2914:1001', '2914:3000'}",4589 2914 3549 52770
rib,1407340836.0,R,206.126.236.76,177.39.184.0/23,206.126.236.76,set(),5769 6453 3549 52770
rib,1407340836.0,R,206.126.236.120,177.39.184.0/23,206.126.236.120,set(),41095 3356 3549 52770
rib,1407340836.0,R,206.126.236.12,177.39.184.0/23,206.126.236.12,"{'2914:2000', '2914:420', '2914:1001', '2914:3000'}",2914 3549 52770
rib,1407340836.0,R,206.126.236.37,177.39.184.0/23,206.126.236.37,set(),6939 13110 33868
