record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1532931489.0,A,27.111.228.159,91.108.56.0/22,27.111.228.159,"{'24482:64601', '6453:2300', '6453:2000', '24482:1', '24482:20200', '6453:2302', '24482:20203', '24482:12021', '6453:86', '24482:12020'}",24482 6453 1273 62041
update,1532932105.0,A,206.126.236.104,91.108.56.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:17457', '0:0', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.58.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:17457', '0:0', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.59.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:17457', '0:0', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.57.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:17457', '0:0', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.56.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:33302', '6830:17457', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.58.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:33302', '6830:17457', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.59.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:33302', '6830:17457', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.57.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:33302', '6830:17457', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.117,91.108.59.0/24,206.126.236.117,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.117,91.108.58.0/24,206.126.236.117,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.117,91.108.56.0/24,206.126.236.117,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.117,91.108.57.0/24,206.126.236.117,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.59.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.58.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.56.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.104,91.108.57.0/24,206.126.236.104,"{'6830:17000', '6453:2300', '6453:2000', '6830:23001', '6830:17457', '6830:34403', '6453:2305'}",6830 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.24,91.108.56.0/24,206.126.236.24,"{'3356:22', '3356:576', '6453:2000', '6453:2300', '3356:86', '11666:1000', '3356:666', '3356:2052', '6453:2305', '3356:3', '11666:1002'}",11666 3356 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.24,91.108.59.0/24,206.126.236.24,"{'3356:22', '3356:576', '6453:2000', '6453:2300', '3356:86', '11666:1000', '3356:666', '3356:2052', '6453:2305', '3356:3', '11666:1002'}",11666 3356 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.24,91.108.57.0/24,206.126.236.24,"{'3356:22', '3356:576', '6453:2000', '6453:2300', '3356:86', '11666:1000', '3356:666', '3356:2052', '6453:2305', '3356:3', '11666:1002'}",11666 3356 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.24,91.108.58.0/24,206.126.236.24,"{'3356:22', '3356:576', '6453:2000', '6453:2300', '3356:86', '11666:1000', '3356:666', '3356:2052', '6453:2305', '3356:3', '11666:1002'}",11666 3356 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.37,91.108.56.0/24,206.126.236.37,set(),6939 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.37,91.108.57.0/24,206.126.236.37,set(),6939 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.37,91.108.58.0/24,206.126.236.37,set(),6939 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.37,91.108.59.0/24,206.126.236.37,set(),6939 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.19,91.108.56.0/24,206.126.236.19,"{'3257:51101', '3257:51100', '3257:8066', '3257:30115', '3257:50002'}",3257 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.19,91.108.57.0/24,206.126.236.19,"{'3257:51101', '3257:51100', '3257:8066', '3257:30115', '3257:50002'}",3257 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.19,91.108.58.0/24,206.126.236.19,"{'3257:51101', '3257:51100', '3257:8066', '3257:30115', '3257:50002'}",3257 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.19,91.108.59.0/24,206.126.236.19,"{'3257:51101', '3257:51100', '3257:8066', '3257:30115', '3257:50002'}",3257 6453 48159 12880 58224
update,1532932105.0,A,206.126.236.19,91.108.56.0/24,206.126.236.19,"{'3257:51102', '3257:51100', '3257:30118', '3257:8111', '3257:50002'}",3257 6453 48159 12880 58224
