time,type,peer_address,prefix,next-hop,communities,as-path
1463789197.0,A,206.126.236.10,191.86.128.0/19,206.126.236.10,"{'4589:2', '4589:546', '2914:420', '2914:3000', '2914:2000', '4589:10110', '2914:1001', '4589:420'}",4589 2914 6762 26615
1463789203.0,A,206.126.236.172,191.86.128.0/19,206.126.236.172,{'6461:5997'},11039 6461 6762 26615
1463789205.0,A,206.126.236.117,191.86.128.0/19,206.126.236.117,"{'6830:17413', '6830:17000', '6762:1', '6830:33121', '6762:92', '6762:15500'}",6830 6762 26615
1463789208.0,A,206.126.236.24,191.86.128.0/19,206.126.236.24,"{'3257:30402', '3257:51301', '3257:50002', '11666:1005', '3257:51300', '3257:8159', '11666:1000'}",11666 3257 6762 26615
1463789210.0,A,206.126.236.19,191.86.128.0/19,206.126.236.19,"{'3257:50002', '3257:8093', '3257:30027', '3257:51100', '3257:51102'}",3257 6762 26615
1463789210.0,A,206.126.236.104,191.86.128.0/19,206.126.236.104,"{'6830:17413', '6830:17000', '6762:1', '6830:33121', '6762:92', '6762:15500'}",6830 6762 26615
