record_type,time,type,peer_address,prefix,next-hop,communities,as-path
rib,1422086400.0,R,202.79.197.201,61.81.108.0/22,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766 10190
rib,1422086400.0,R,202.79.197.159,61.81.108.0/22,202.79.197.159,"{'6453:3102', '24482:64601', '24482:11010', '6453:3000', '24482:21104', '24482:5', '6453:3100', '24482:21100', '24482:11013', '6453:86'}",24482 6453 3786 10190
rib,1422086400.0,R,202.79.197.201,61.81.224.0/19,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.81.224.0/19,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.82.91.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.82.91.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.82.137.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.82.137.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.82.252.0/22,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 3786 18023
rib,1422086400.0,R,202.79.197.159,61.82.252.0/22,202.79.197.159,"{'6453:3102', '24482:64601', '24482:11010', '6453:3000', '24482:21104', '24482:5', '6453:3100', '24482:21100', '24482:11013', '6453:86'}",24482 6453 3786 18023
rib,1422086400.0,R,202.79.197.201,61.82.252.0/23,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766 18023
rib,1422086400.0,R,202.79.197.159,61.82.252.0/23,202.79.197.159,"{'6453:3102', '24482:64601', '24482:11010', '6453:3000', '24482:21104', '24482:5', '6453:3100', '24482:21100', '24482:11013', '6453:86'}",24482 6453 3786 18023
rib,1422086400.0,R,202.79.197.201,61.82.254.0/23,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766 18023
rib,1422086400.0,R,202.79.197.159,61.82.254.0/23,202.79.197.159,"{'6453:3102', '24482:64601', '24482:11010', '6453:3000', '24482:21104', '24482:5', '6453:3100', '24482:21100', '24482:11013', '6453:86'}",24482 6453 3786 18023
rib,1422086400.0,R,202.79.197.201,61.83.84.0/23,202.79.197.201,"{'6453:3400', '6453:3000', '6453:3402', '6453:86'}",133165 6453 3491 9318 4793
rib,1422086400.0,R,202.79.197.159,61.83.84.0/23,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:9318', '24482:11011'}",24482 2914 9318 4793
rib,1422086400.0,R,202.79.197.201,61.83.84.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766 4793
rib,1422086400.0,R,202.79.197.159,61.83.84.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766 4793
rib,1422086400.0,R,202.79.197.201,61.83.85.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766 4793
rib,1422086400.0,R,202.79.197.159,61.83.85.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766 4793
rib,1422086400.0,R,202.79.197.201,61.83.107.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.107.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.108.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.108.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.109.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.109.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.110.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.110.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.111.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.111.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.112.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.112.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.113.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.113.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.114.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.114.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.115.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.115.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.116.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.116.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.124.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766 4793
rib,1422086400.0,R,202.79.197.159,61.83.124.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766 4793
rib,1422086400.0,R,202.79.197.201,61.83.128.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.128.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.129.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.129.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.130.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.130.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.223.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.223.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.159,61.83.233.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.233.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766
rib,1422086400.0,R,202.79.197.201,61.83.234.0/23,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 3786 55624
rib,1422086400.0,R,202.79.197.159,61.83.234.0/23,202.79.197.159,"{'6453:3102', '24482:64601', '24482:11010', '6453:3000', '24482:21104', '24482:5', '6453:3100', '24482:21100', '24482:11013', '6453:86'}",24482 6453 3786 55624
rib,1422086400.0,R,202.79.197.201,61.83.236.0/22,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 4766 55624
rib,1422086400.0,R,202.79.197.159,61.83.236.0/22,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '65504:4766', '24482:11011'}",24482 2914 4766 55624
rib,1422086400.0,R,202.79.197.201,61.83.247.0/24,202.79.197.201,"{'2914:1408', '2914:3400', '2914:2401', '2914:420'}",133165 2914 3786 17841 45400
rib,1422086400.0,R,202.79.197.159,61.83.247.0/24,202.79.197.159,"{'2914:3400', '24482:64602', '24482:11010', '24482:21107', '2914:1408', '2914:2401', '24482:5', '24482:21100', '2914:420', '24482:11011', '65504:3786'}",24482 2914 3786 17841 45400
